/* DATA DESCRIPTION:
Citation:	Linhardt, Tobias; Levy, Joseph S; Thomas, Christoph K (2023): Water track properties of a polar desert in Taylor Valley, McMurdo Dry Valleys, Antarctica. PANGAEA, https://doi.org/10.1594/PANGAEA.904661, 
	In supplement to: Linhardt, T et al. (2019): Water tracks intensify surface energy and mass exchange in the Antarctic McMurdo Dry Valleys. The Cryosphere, 13(8), 2203-2219, https://doi.org/10.5194/tc-13-2203-2019
Keyword(s):	land-air exchange; Permafrost; polar desert; soil hydrology; surface energy balance; water track
Other version:	Water track properties of a polar desert in Taylor Valley, McMurdo Dry Valleys, Antarctica - data text file (URI: https://store.pangaea.de/Publications/LinhardtT-etal_2019/WT.zip)
Coverage:	LATITUDE: -77.576530 * LONGITUDE: 163.483584
	DATE/TIME START: 2012-12-26T21:15:00 * DATE/TIME END: 2013-01-21T13:15:00
Event(s):	Taylor_valley * LATITUDE: -77.637000 * LONGITUDE: 162.842000 * LOCATION: Transantarctic Mountains
Parameter(s):	Date/time start (Date/time start) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Start time of averaging interval, center, formatted datetime string
	Date/time end (Date/time end) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: End time of averaging interval, center, formatted datetime string
	DATE/TIME (Date/Time) * GEOCODE * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Center time of averaging interval, center, serial matlab format
	Day of the year [day] (DOY) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Doy of Year, fractional (decimal places = time)
	Height [m] (Height) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Aerodynamic height (z-d), where d=displacement height
	ELEVATION [m a.s.l.] (Elevation) * GEOCODE * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Elevation
	LATITUDE (Latitude) * GEOCODE * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Latitude
	LONGITUDE (Longitude) * GEOCODE * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Longitude
	UTC offset (UTC offset) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: UTC offset
	Solar zenith angle [deg] (SZA) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Zenith angle of the sun
	Solar azimuth angle [deg] (SAA) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Azimuth angle of the sun
	Day-Night indicator (Day/Night) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Day and night indicator: 0=night,0.5=transition (sunrise/ sunset), 1=day
	Number of data (N data) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Number of data in averaging interval
	Number of data (N data) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Number of flagged or missing data for sonic
	Number of data (N data) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Number of flagged or missing data for irga1
	Number [#] (n) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Number of iterations for spectral frequency correction (Moore correction)
	Wind speed, x component [m/s] (ff x) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component x, sonic, unrotated, mean
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component x, sonic, unrotated, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component x, sonic, unrotated, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component x, sonic, unrotated, kurtosis
	Wind speed, y component [m/s] (ff y) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component y, sonic, unrotated, mean
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component y, sonic, unrotated, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component y, sonic, unrotated, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component y, sonic, unrotated, kurtosis
	Wind speed, z component [m/s] (ff z) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component z (vertical), sonic, unrotated, mean
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component z (vertical), sonic, unrotated, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component z (Vertical), sonic, unrotated, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component z (Vertical), sonic, unrotated, kurtosis
	Wind direction [deg] (dd) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind direction
	1st rotation angle (horizontal) [deg] (1st rot angle) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Coordinate rotation: 1st rotational angle to align coordinate system with mean wind
	2nd rotation angle (vertical) [deg] (2nd rot angle) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Coordinate rotation: 2ndt rotational angle to force mean vertical wind to zero
	Wind speed, along-wind, rotated, mean [m/s] (u mean rot) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, along-wind, rotated, mean
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to standard deviation
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, along-wind, rotated, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, along-wind, rotated, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, along-wind, rotated, kurtosis
	Wind speed, cross-wind, rotated, mean [m/s] (v mean rot) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, cross-wind, rotated, mean
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to standard deviation
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, cross-wind, rotated, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, cross-wind, rotated, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, cross-wind, rotated, kurtosis
	Wind speed, vertical, rotated, mean [m/s] (w mean rot) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, vertical, rotated, mean
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to standard deviation
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, vertical, rotated, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, vertical, rotated, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Wind component, vertical, rotated, kurtosis
	Sonic temperature [°C] (Ts) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Sonic temperature, mean
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to standard deviation
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Sonic temperature, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Sonic temperature, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Sonic temperature, kurtosis
	Carbon dioxide [mmol/m**3] (CO2) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: CO2 concentration, mean
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to standard deviation
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: CO2 concentration, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: CO2 concentration, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: CO2 concentration, kurtosis
	Water vapour [mmol/m**3] (WV) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Water vapor concentration, mean
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to standard deviation
	Standard deviation [±] (Std dev) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Water vapor concentration, standard deviation
	Skewness (Skew) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Water vapor concentration, skewness
	Kurtosis (Kurt) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Water vapor concentration, kurtosis
	Pressure [kPa] (P) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Reference pressure, barometric
	Temperature, air [°C] (TTT) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Reference temperature
	Density, air [kg/m**3] (Density air) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Density of dry air
	Vapour saturation pressure [kPa] (VSP) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Saturation vapor pressure
	Vapour pressure [kPa] (Vapour press) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Vapor pressure IRGA1
	Density of moist air [kg/m**3] (Density moist air) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Density of moist air
	Specific heat, air [J/kg/K] (Spec heat air) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Specific heat at constant pressure computed for air density
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to covariance
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance u'w'
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to covariance
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance v'w'
	Friction velocity [m/s] (u*) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Friction velocity = sqrt(overbar{u'w'}^2 + overbar{v'w'}^2)
	Momentum, flux [kg/m/s**2] (Momentum flux) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: momentum flux
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance u'Ts'
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance v'Ts'
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to covariance
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance w'Ts', kinematic buoyancy flux
	Heat, flux coefficient [J/m**3/K] (Heat flux coeff) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Heat flux coefficient, standard conditions
	Buoyancy, flux [W/m**2] (Buoyancy flux) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Buoyancy flux, energetic
	Heat, flux coefficient [J/m**3/K] (Heat flux coeff) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Heat flux coefficient computed for current air density
	Buoyancy, flux [W/m**2] (Buoyancy flux) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Buoyancy flux, energetic, computed for current air density
	Heat, flux, sensible [K*m/s] (Qh) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Sensible heat flux (Schotanus correction applied), kinematic
	Heat, flux, sensible [W/m**2] (Qh) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Sensible heat flux (Schotanus correction applied), energetic
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance u'CO2'
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance v'CO2'
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to covariance
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance w'CO2', vertical CO2 flux, FCO2, uncorrected
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance u'H2O'
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance v'H2O'
	Spectral frequency correction factor (Spectral freq corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Spectral frequency correction factor applied to covariance
	Covariance (Cov) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Covariance w'H2O', latent heat flux, LE, ET, uncorrected
	Latent heat of vaporization [J/kg] (Latent heat of vaporization) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Latent heat of vaporization
	Heat, flux, latent [W/m**2] (Qe) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Latent heat flux, energetic, uncorrected
	Density correction [mmol/m**2/s] (Density corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Density correction for FCO2
	Density correction [mmol/m**2/s] (Density corr) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Density correction for latent heat flux
	Carbon dioxide, flux [mmol/m**2/s] (CO2 flux) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: CO2 Flux, FCO2, corrected
	Heat, flux, latent [W/m**2] (Qe) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Latent heat flux, energetic, corrected
	Obukhov length [m] (Obukhov l) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Obukhov length computed using buoyancy flux w'Ts'
	zeta [z/L] (zeta) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: z/L
	Obukhov length [m] (Obukhov l) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Obukhov length computed using sensible heat flux w'T'
	zeta [z/L] (zeta) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: z/L_irga1
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic, along-wind component, std(u)/u*
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic, cross-wind component, std(v)/u*
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic, vertical wind component, std(w)/u*
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic, sonic temperature, std(Ts)/T*, T*=w'Ts'/u*
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic, dry-bulb temperature, std(T)/T*, T*=w'T'/u*
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic, carbon dioxide, std(CO2)/CO2*, CO2*=w'CO2'/u*
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic, water vapor, std(H2O)/H2O*, H2O*=w'H2O'/u*
	Turbulence intensity (Turbulence int) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Turbulence intensity, along-wind component, std(u)/U, U=mean horizontal wind speed
	Turbulence intensity (Turbulence int) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Turbulence intensity, cross-wind component, std(v)/U, U=mean horizontal wind speed
	Turbulence intensity (Turbulence int) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Turbulence intensity, vertical wind component, std(w)/U, U=mean horizontal wind speed
	Time lag (Time lag) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Used time lag for buoyancy flux
	Time lag (Time lag) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Used time lag for FCO2
	Time lag (Time lag) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Used time lag for latent heat flux
	Coriolis parameter f (Coriolis) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Coriolis parameter f, dependent on latitude
	Non-stationarity (Non-stationarity) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Non-stationarity of covariance of u'w' after Foken et al. (2004)
	Non-stationarity (Non-stationarity) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Non-stationarity of covariance of v'w' after Foken et al. (2004)
	Non-stationarity (Non-stationarity) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Non-stationarity of covariance of w'Ts' after Foken et al. (2004)
	Non-stationarity (Non-stationarity) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Non-stationarity of covariance of w'co2' after Foken et al. (2004)
	Non-stationarity (Non-stationarity) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Non-stationarity of covariance of w'h2o' after Foken et al. (2004)
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic of u, modeled with z/L after Foken et al. (2004)
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic of w, modeled with z/L after Foken et al. (2004)
	Integral turbulence characteristic (Itc) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Integral turbulence characteristic of Ts, modeled with z/L after Foken et al. (2004)
	Deviation (Deviation) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Deviation of itc_u from itc_u.model, indicating if measurements disagree with theory
	Deviation (Deviation) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Deviation of itc_w from itc_w.model, indicating if measurements disagree with theory
	Deviation (Deviation) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Deviation of itc_Ts from itc_Ts.model, indicating if measurements disagree with theory
	Quality flag (QF) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Quality flag for covariance of u'w' after Foken et al. (2004), simplified: 1-3=0, 4-6=1, 7-9=2
	Quality flag (QF) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Quality flag for covariance of w'Ts' after Foken et al. (2004), simplified: 1-3=0, 4-6=1, 7-9=2
	Quality flag (QF) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Quality flag for covariance of w'co2' after Foken et al. (2004), simplified: 1-3=0, 4-6=1, 7-9=2
	Quality flag (QF) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Quality flag for covariance of w'h2o' after Foken et al. (2004), simplified: 1-3=0, 4-6=1, 7-9=2
	Percentage [%] (Perc) * PI: Linhardt, Tobias (https://orcid.org/0000-0002-2084-9939, tobias.linhardt@uni-bayreuth.de) * COMMENT: Contribution of land use class stream channel to flux footprint
	Percentage [%] (Perc) * PI: Linhardt, Tobias (https://orcid.org/0000-0002-2084-9939, tobias.linhardt@uni-bayreuth.de) * COMMENT: Contribution of land use class water track to flux footprint
	Percentage [%] (Perc) * PI: Linhardt, Tobias (https://orcid.org/0000-0002-2084-9939, tobias.linhardt@uni-bayreuth.de) * COMMENT: Contribution of land use class paleolake delta to flux footprint
	Percentage [%] (Perc) * PI: Linhardt, Tobias (https://orcid.org/0000-0002-2084-9939, tobias.linhardt@uni-bayreuth.de) * COMMENT: Contribution of land use class glacial till to flux footprint
	Percentage [%] (Perc) * PI: Linhardt, Tobias (https://orcid.org/0000-0002-2084-9939, tobias.linhardt@uni-bayreuth.de) * COMMENT: Contribution of land use class ice to flux footprint
	Percentage [%] (Perc) * PI: Linhardt, Tobias (https://orcid.org/0000-0002-2084-9939, tobias.linhardt@uni-bayreuth.de) * COMMENT: Contribution of land use class undefined to flux footprint
	Comment (Comment) * PI: Linhardt, Tobias (https://orcid.org/0000-0002-2084-9939, tobias.linhardt@uni-bayreuth.de) * COMMENT: Logical parameter, indicating if LUC_water_track exceeds its median of 78.9 %
	Battery terminal voltage [V] (Vbat) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Battery Voltage
	Temperature, technical [°C] (T tech) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Temperature of the logger shield
	Temperature, air [°C] (TTT) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Air Temperature at 2 m, HMP
	Vapour pressure [kPa] (Vapour press) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Vapor pressure, HMP
	Vapour saturation pressure [kPa] (VSP) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Saturation vapor pressure, HMP
	Humidity, relative [%] (RH) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Relative humidity, HMP
	Dew/frost point [°C] (TdTdTd) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Dewpoint temperature, HMP
	Short-wave downward (GLOBAL) radiation [W/m**2] (SWD) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Downwelling shortwave radiation, NR01
	Short-wave upward (REFLEX) radiation [W/m**2] (SWU) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Upwelling shortwave radiation, NR01
	Long-wave downward radiation [W/m**2] (LWD) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Downwelling longwave radiation, NR01
	Long-wave upward radiation [W/m**2] (LWU) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Upwelling longwave radiation, NR01
	Long-wave downward radiation [W/m**2] (LWD) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Downwelling longwave radiation, corrected for device temperature, NR01
	Long-wave upward radiation [W/m**2] (LWU) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Upwelling longwave radiation, corrected for device temperature, NR01
	Device temperature net radiometer [°C] (Device T) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: NR01 temperature
	Device temperature net radiometer [K] (Device T) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: NR01 temperature
	Short-wave net radiation [W/m**2] (SW net) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Shortwave net radiation, NR01
	Long-wave net radiation [W/m**2] (LW net) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Longwave net radiation, NR01
	Albedo, fraction (Alb frac) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Upwelling shortwave radiation / Downwelling shortwave radiation, NR01
	Downward radiation, total [W/m**2] (Dn tot) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Total downwelling radiation, NR01
	Upward radiation, total [W/m**2] (Up tot) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Total upwelling radiation, NR01
	Net radiation [W/m**2] (NET) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Total net radiation, NR01
	Indicator (Indicator) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Indicator for erroneous thermocouple measurements
	Temperature, soil [°C] (T soil) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Soil temperature, thermocouple 1
	DEPTH, soil [m] (Depth soil) * GEOCODE * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Depth in the soil, thermocouple 1
	Temperature, soil [°C] (T soil) * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Soil temperature, thermocouple 2
	DEPTH, soil [m] (Depth soil) * GEOCODE * PI: Thomas, Christoph K (christoph.thomas@uni-bayreuth.de) * COMMENT: Depth in the soil, thermocouple 2
	Number of measurements [#] (n) * PI: Levy, Joseph S (https://orcid.org/0000-0002-6222-139X, jlevy@colgate.edu) * COMMENT: Number of averaged raw thermistor measurements
	Temperature, soil [°C] (T soil) * PI: Levy, Joseph S (https://orcid.org/0000-0002-6222-139X, jlevy@colgate.edu) * COMMENT: Soil temperature, thermistor 1 on-track
	DEPTH, soil [m] (Depth soil) * GEOCODE * PI: Levy, Joseph S (https://orcid.org/0000-0002-6222-139X, jlevy@colgate.edu) * COMMENT: Depth in the soil, thermistor 1 on-track
	Temperature, soil [°C] (T soil) * PI: Levy, Joseph S (https://orcid.org/0000-0002-6222-139X, jlevy@colgate.edu) * COMMENT: Soil temperature, thermistor 2 on-track
	DEPTH, soil [m] (Depth soil) * GEOCODE * PI: Levy, Joseph S (https://orcid.org/0000-0002-6222-139X, jlevy@colgate.edu) * COMMENT: Depth in the soil, thermistor 2 on-track
	Temperature, soil [°C] (T soil) * PI: Levy, Joseph S (https://orcid.org/0000-0002-6222-139X, jlevy@colgate.edu) * COMMENT: Soil temperature, thermistor 3 on-track
